,Intent,Query,Param
585,SEND_MESSAGE,Send a message to my close friends and ask them what their 4th of July plans are.,[SL:RECIPIENT 
586,SEND_MESSAGE,Send message saying I will be late.,[SL:CONTENT_EXACT I will be late ] . 
587,SEND_MESSAGE,Say thanks to Sherry,[SL:CONTENT_EXACT thanks ] to [SL:RECIPIENT Sherry ] 
588,SEND_MESSAGE,Tell Jerry I will be at the beach in 10 minutes,[SL:RECIPIENT Jerry ] [SL:CONTENT_EXACT I will be at the beach in 10 minutes ] 
589,SEND_MESSAGE,Ask Joe how the meeting went today.,[SL:RECIPIENT Joe ] [SL:CONTENT_EXACT how the meeting went today ] . 
590,SEND_MESSAGE,text austin no,[SL:RECIPIENT austin ] [SL:CONTENT_EXACT no ] 
591,SEND_MESSAGE,Ask mom if she knows any good places nearby with deep dish pizza.,[SL:RECIPIENT 
592,SEND_MESSAGE,Message OK to Jen.,[SL:CONTENT_EXACT OK ] to [SL:RECIPIENT Jen ] . 
593,SEND_MESSAGE,Message receptionist that Bob is on the way into the office,[SL:RECIPIENT receptionist ] that [SL:CONTENT_EXACT Bob is on the way into the office ] 
594,SEND_MESSAGE,send message to mark that i am running with the dogs,[SL:RECIPIENT mark ] that [SL:CONTENT_EXACT i am running with the dogs ] 
595,REACT_MESSAGE,Make a sad face to Jamie's last message,[SL:TYPE_REACTION sad face ] to [SL:RECIPIENT Jamie ] 's [SL:ORDINAL last ] message 
596,SEND_MESSAGE,Please send the message 'Happy Birthday' to Jeanie,[SL:CONTENT_EXACT Happy Birthday ] ' to [SL:RECIPIENT Jeanie ] 
597,SEND_MESSAGE,Send Sara and Zak a message saying to 'call me'.,[SL:RECIPIENT Sara ] and [SL:RECIPIENT Zak ] a message saying to ' [SL:CONTENT_EXACT call me ] ' . 
598,REACT_MESSAGE,Cry react to last message,[SL:TYPE_REACTION Cry ] react to [SL:ORDINAL last ] message 
599,SEND_MESSAGE,Message I can't get off work.,[SL:CONTENT_EXACT I can't get off work ] . 
600,SEND_MESSAGE,Send a message to Paul asking what he wants for dinner,[SL:RECIPIENT Paul ] asking [SL:CONTENT_EXACT what he wants for dinner ] 
601,SEND_MESSAGE,message family that im ok,[SL:RECIPIENT 
602,SEND_MESSAGE,Are you going to the wedding? When will you arrive,[SL:CONTENT_EXACT Are you going to the wedding ? When will you arrive ] 
603,SEND_MESSAGE,Text Melanie and ask her how her day was last Friday,[SL:RECIPIENT Melanie ] and ask her [SL:CONTENT_EXACT how her day was last Friday ] 
604,SEND_MESSAGE,Message Robert and tell him I want the movie back I lent him,[SL:RECIPIENT Robert ] and tell him [SL:CONTENT_EXACT I want the movie back I lent him ] 
605,SEND_MESSAGE,Text my sister and ask her where did she put my brush.,[SL:RECIPIENT 
606,SEND_MESSAGE,Please message Michelle and tell her we have changed our place to meet.,[SL:RECIPIENT Michelle ] and tell her [SL:CONTENT_EXACT we have changed our place to meet ] . 
607,SEND_MESSAGE,Remind my sister we are supposed to meet at Halfitme tonight to discuss the birthday party,[SL:RECIPIENT 
608,SEND_MESSAGE,Let's Natasha also know she can now join the fan club for Kylie Jenner group is now open and not closed,[SL:RECIPIENT Natasha ] also know [SL:CONTENT_EXACT she can now join the fan club for Kylie Jenner group is now open and not closed ] 
609,SEND_MESSAGE,Send a thank you text to my parents,[SL:CONTENT_EXACT thank you ] text to [SL:RECIPIENT 
610,SEND_MESSAGE,Please text my sisters that I am still at work,[SL:RECIPIENT 
611,SEND_MESSAGE,Message Tiffani and say do you want to go out for coffee?,[SL:RECIPIENT Tiffani ] and say [SL:CONTENT_EXACT do you want to go out for coffee ] ? 
612,SEND_MESSAGE,message Robby to see if he wants to meet at the 3 pm show,[SL:RECIPIENT Robby ] to see if [SL:CONTENT_EXACT he wants to meet at the 3 pm show ] 
613,SEND_MESSAGE,Send George a message that I will not be meeting him in the morning.,[SL:RECIPIENT George ] a message that [SL:CONTENT_EXACT I will not be meeting him in the morning ] . 
614,SEND_MESSAGE,Can you ask Megan if she is still there?,[SL:RECIPIENT Megan ] if [SL:CONTENT_EXACT she is still there ] ? 
615,SEND_MESSAGE,Message peter and ask if he is coming,[SL:RECIPIENT peter ] and ask if [SL:CONTENT_EXACT he is coming ] 
616,SEND_MESSAGE,Send a message to my daughter asking her to call me,[SL:RECIPIENT 
617,SEND_MESSAGE,Message Christie that the weekend movie will be her choice.,[SL:RECIPIENT Christie ] that [SL:CONTENT_EXACT the weekend movie will be her choice ] . 
618,SEND_MESSAGE,Check out with Oriana if she is able to make it this weekend for a movie.,[SL:RECIPIENT Oriana ] if [SL:CONTENT_EXACT she is able to make it this weekend for a movie ] . 
619,SEND_MESSAGE,Message Julie asking if she has my black shoes.,[SL:RECIPIENT Julie ] asking if [SL:CONTENT_EXACT she has my black shoes ] . 
620,SEND_MESSAGE,Message joe asking if he is going to be late for the game,[SL:RECIPIENT joe ] asking if [SL:CONTENT_EXACT he is going to be late for the game ] 
621,SEND_MESSAGE,Ask Waverly what she wants from Mido,[SL:RECIPIENT Waverly ] [SL:CONTENT_EXACT what she wants from Mido ] 
622,SEND_MESSAGE,ask terry if she found my phone,[SL:RECIPIENT terry ] if [SL:CONTENT_EXACT she found my phone ] 
623,SEND_MESSAGE,Send a message to Amy asking if she is coming tomorrow,[SL:RECIPIENT Amy ] asking if [SL:CONTENT_EXACT she is coming tomorrow ] 
624,SEND_MESSAGE,Message my hair stylist that I will be about 15 minutes late for my appointment,[SL:RECIPIENT my hair stylist ] that [SL:CONTENT_EXACT I will be about 15 minutes late for my appointment ] 
625,SEND_MESSAGE,Message Mom and tell her I'm leaving in 5.,[SL:RECIPIENT 
626,SEND_MESSAGE,Write a message to Bob and tell him I need my lounge chairs from the garage,[SL:RECIPIENT Bob ] and tell him [SL:CONTENT_EXACT I need my lounge chairs from the garage ] 
627,SEND_MESSAGE,Message Jill and tell her I found her keys,[SL:RECIPIENT Jill ] and tell her [SL:CONTENT_EXACT I found her keys ] 
628,SEND_MESSAGE,"Please send a message to Debrah, that closing is set for today.","[SL:RECIPIENT Debrah ] , that [SL:CONTENT_EXACT closing is set for today ] . "
629,SEND_MESSAGE,Message Benny if he will be on time tonight.,[SL:RECIPIENT Benny ] if [SL:CONTENT_EXACT he will be on time tonight ] . 
630,SEND_MESSAGE,ask my father when he will get here.,[SL:RECIPIENT 
631,SEND_MESSAGE,Message my best friend and tell her I lost the key to the house,[SL:RECIPIENT 
632,SEND_MESSAGE,send nora a message and let her know i will be late picking her up from dance,[SL:RECIPIENT nora ] a message and let her know [SL:CONTENT_EXACT i will be late picking her up from dance ] 
633,SEND_MESSAGE,Message Oded asking if he is willing to come for a DJ night today,[SL:RECIPIENT Oded ] asking if [SL:CONTENT_EXACT he is willing to come for a DJ night today ] 
634,SEND_MESSAGE,Start a new message with Lilly and Kim telling them I'll be late,[SL:RECIPIENT Lilly ] and [SL:RECIPIENT Kim ] telling them [SL:CONTENT_EXACT I'll be late ] 
635,SEND_MESSAGE,message colin and ask if he got the same message from dave that i did,[SL:RECIPIENT colin ] and ask if [SL:CONTENT_EXACT he got the same message from dave that i did ] 
636,SEND_MESSAGE,Message Rory asking of he has my notes.,[SL:RECIPIENT Rory ] asking of [SL:CONTENT_EXACT he has my notes ] . 
637,SEND_MESSAGE,message jenn i found the rake,[SL:RECIPIENT jenn ] [SL:CONTENT_EXACT i found the rake ] 
638,SEND_MESSAGE,Message Ann asking her if she found my phone,[SL:RECIPIENT Ann ] asking her if [SL:CONTENT_EXACT she found my phone ] 
639,SEND_MESSAGE,send happy birthday message to jaclyn,[SL:CONTENT_EXACT happy birthday ] message to [SL:RECIPIENT jaclyn ] 
640,SEND_MESSAGE,Message Andy and ask if he has an extra house key,[SL:RECIPIENT Andy ] and ask if [SL:CONTENT_EXACT he has an extra house key ] 
641,SEND_MESSAGE,"Text Michelle, LMFAO, I thought for sure you were going to freeze, you did great though!","[SL:RECIPIENT Michelle ] , [SL:CONTENT_EXACT LMFAO , I thought for sure you were going to freeze , you did great though ] ! "
642,REACT_MESSAGE,thumbs up that message,[SL:TYPE_REACTION thumbs up ] that message 
643,SEND_MESSAGE,send a message to james saying I am following up from last week can we meet tomorrow,[SL:RECIPIENT james ] saying [SL:CONTENT_EXACT I am following up from last week can we meet tomorrow ] 
644,SEND_MESSAGE,Ask Grandma if she is going to make it to the program tonight.,[SL:RECIPIENT 
645,SEND_MESSAGE,tell the piano instructor to cancel the lesson today,[SL:RECIPIENT the piano instructor ] to [SL:CONTENT_EXACT cancel the lesson today ] 
646,SEND_MESSAGE,ASK RENEE IF THE MOVIE IS STILL AVAILABLE TO RENT,[SL:RECIPIENT RENEE ] IF [SL:CONTENT_EXACT THE MOVIE IS STILL AVAILABLE TO RENT ] 
647,SEND_MESSAGE,Message Greg asking for party time,[SL:RECIPIENT Greg ] asking for [SL:CONTENT_EXACT party time ] 
648,SEND_MESSAGE,Acknowledge Sherman and tell him I got his voicemail.,[SL:RECIPIENT Sherman ] and tell him [SL:CONTENT_EXACT I got his voicemail ] . 
649,SEND_MESSAGE,Message Barbara and ask her if she can tell Laura I have mail for her,[SL:RECIPIENT Barbara ] and ask her if [SL:CONTENT_EXACT she can tell Laura I have mail for her ] 
650,SEND_MESSAGE,Ask Roxy if she needs to order more cookies for dessert,[SL:RECIPIENT Roxy ] if [SL:CONTENT_EXACT she needs to order more cookies for dessert ] 
651,SEND_MESSAGE,Send a message to John asking what we need at the grocery store,[SL:RECIPIENT John ] asking [SL:CONTENT_EXACT what we need at the grocery store ] 
652,SEND_MESSAGE,Send a message asking Ian if he locked the door.,[SL:RECIPIENT Ian ] if [SL:CONTENT_EXACT he locked the door ] . 
653,SEND_MESSAGE,tell matt w i can't come tonight,[SL:RECIPIENT matt w ] [SL:CONTENT_EXACT i can't come tonight ] 
654,SEND_MESSAGE,tell reggie to send photos and videos in Foodie friends group,[SL:RECIPIENT reggie ] to [SL:CONTENT_EXACT send photos and videos in Foodie friends group ] 
655,SEND_MESSAGE,Send a message to Identity Boutique asking what time they open tomorrow,[SL:RECIPIENT Identity Boutique ] asking [SL:CONTENT_EXACT what time they open tomorrow ] 
656,SEND_MESSAGE,Message Z and ask where he put my sunglasses,[SL:RECIPIENT Z ] and ask [SL:CONTENT_EXACT where he put my sunglasses ] 
657,SEND_MESSAGE,Message Dad to remind him to send me the trip itenerary,[SL:RECIPIENT 
658,SEND_MESSAGE,Send Walker a text to see if he is available this weekend.,[SL:RECIPIENT Walker ] a text to see if [SL:CONTENT_EXACT he is available this weekend ] . 
659,SEND_MESSAGE,Message to grandma to be at our house by 5:00 PM,[SL:RECIPIENT 
660,SEND_MESSAGE,Message Bailey to see if she has my homework.,[SL:RECIPIENT Bailey ] to see if [SL:CONTENT_EXACT she has my homework ] . 
661,REACT_MESSAGE,Thumbs up the last message from mom,[SL:TYPE_REACTION Thumbs up ] the [SL:ORDINAL last ] message from [SL:RECIPIENT 
662,SEND_MESSAGE,Let Mom know that I am busy with work.,[SL:RECIPIENT 
663,SEND_MESSAGE,message my brother that i am going to be late,[SL:RECIPIENT 
664,SEND_MESSAGE,Ask Ruby if she will be at the meeting downtown,[SL:RECIPIENT Ruby ] if [SL:CONTENT_EXACT she will be at the meeting downtown ] 
665,SEND_MESSAGE,Message Jacob and ask him are we still on for dinner tonight,[SL:RECIPIENT Jacob ] and ask him [SL:CONTENT_EXACT are we still on for dinner tonight ] 
666,SEND_MESSAGE,Send message to Jill and tell her you're gay,[SL:RECIPIENT Jill ] and tell her [SL:CONTENT_EXACT you're gay ] 
667,REACT_MESSAGE,Sad react to this text,[SL:TYPE_REACTION Sad ] react to this text 
668,SEND_MESSAGE,Message Seth that no one has arrived yet to help with the meeting.,[SL:RECIPIENT Seth ] that [SL:CONTENT_EXACT no one has arrived yet to help with the meeting ] . 
669,SEND_MESSAGE,Let Jessica know I will be there by 5,[SL:RECIPIENT Jessica ] know [SL:CONTENT_EXACT I will be there by 5 ] 
670,SEND_MESSAGE,Send a message to Nicholas asking if he's feeling okay.,[SL:RECIPIENT Nicholas ] asking if [SL:CONTENT_EXACT he 's feeling okay ] . 
671,SEND_MESSAGE,Message Luann asking what's she is doing here without Dorinda,[SL:RECIPIENT Luann ] asking [SL:CONTENT_EXACT what 's she is doing here without Dorinda ] 
672,SEND_MESSAGE,"Send a message to Jana and tell her No thanks, you are not interested","[SL:RECIPIENT Jana ] and tell her [SL:CONTENT_EXACT No thanks , you are not interested ] "
673,SEND_MESSAGE,Message Brody and find out if he has an address for Brock.,[SL:RECIPIENT Brody ] and find out if [SL:CONTENT_EXACT he has an address for Brock ] . 
674,SEND_MESSAGE,Message Bill and ask if he's okay.,[SL:RECIPIENT Bill ] and ask if [SL:CONTENT_EXACT he 's okay ] . 
675,SEND_MESSAGE,Tell Joey I had a good time yesterday.,[SL:RECIPIENT Joey ] [SL:CONTENT_EXACT I had a good time yesterday ] . 
676,SEND_MESSAGE,Ask my mom if she found her remote.,[SL:RECIPIENT 
677,SEND_MESSAGE,Message Kevin asking if he liked his lunch.,[SL:RECIPIENT Kevin ] asking if [SL:CONTENT_EXACT he liked his lunch ] . 
678,REACT_MESSAGE,Lake the message that Danelle sent me,[SL:TYPE_REACTION Lake ] the message that [SL:RECIPIENT Danelle ] sent [SL:RECIPIENT me ] 
679,SEND_MESSAGE,Message Joey asking if he has the truck.,[SL:RECIPIENT Joey ] asking if [SL:CONTENT_EXACT he has the truck ] . 
680,SEND_MESSAGE,Message Sarah asking where she wants to climb,[SL:RECIPIENT Sarah ] asking [SL:CONTENT_EXACT where she wants to climb ] 
681,SEND_MESSAGE,Message Bill and ask him what the total cost was,[SL:RECIPIENT Bill ] and ask him [SL:CONTENT_EXACT what the total cost was ] 
682,REACT_MESSAGE,Wow react to that message.,[SL:TYPE_REACTION Wow ] react to that message . 
683,SEND_MESSAGE,Send message to Corey to order more protein  shakes,[SL:RECIPIENT Corey ] to [SL:CONTENT_EXACT order more protein shakes ] 
684,SEND_MESSAGE,"Message that seller, that walk through is set for tomorrow.","[SL:RECIPIENT that seller ] , that [SL:CONTENT_EXACT walk through is set for tomorrow ] . "
685,SEND_MESSAGE,Message Abby and say hi,[SL:RECIPIENT Abby ] and say [SL:CONTENT_EXACT hi ] 
686,SEND_MESSAGE,Send Chandler a message to call me back,[SL:RECIPIENT Chandler ] a message to [SL:CONTENT_EXACT call me back ] 
687,SEND_MESSAGE,Message Dad and tell him I will be home soon with the pizza.,[SL:RECIPIENT 
688,SEND_MESSAGE,Tell Emma to meet me in the living room in 15 minutes.,[SL:RECIPIENT Emma ] to [SL:CONTENT_EXACT meet me in the living room in 15 minutes ] . 
689,SEND_MESSAGE,Message mom saying that remember to brink sun screen,[SL:RECIPIENT 
690,SEND_MESSAGE,Tell Teresa that I love her.,[SL:RECIPIENT Teresa ] that [SL:CONTENT_EXACT I love her ] . 
691,SEND_MESSAGE,Message Christian and see if he knows where I parked,[SL:RECIPIENT Christian ] and see if [SL:CONTENT_EXACT he knows where I parked ] 
692,SEND_MESSAGE,Message my friend Rohit to meet me in canteen today at 12 pm,[SL:RECIPIENT 
693,SEND_MESSAGE,Send a message to Carrie that we need to reschedule.,[SL:RECIPIENT Carrie ] that [SL:CONTENT_EXACT we need to reschedule ] . 
694,SEND_MESSAGE,Send a message to Catey and tell her I will probably be 10 minutes early.,[SL:RECIPIENT Catey ] and tell her [SL:CONTENT_EXACT I will probably be 10 minutes early ] . 
695,REACT_MESSAGE,Dislike the message that Andi last sent me.,[SL:TYPE_REACTION Dislike ] the message that [SL:RECIPIENT Andi ] [SL:ORDINAL last ] sent [SL:RECIPIENT me ] . 
696,SEND_MESSAGE,MESSAGE BETTY AND ASK HOW SHE'S FEELING TODAY,[SL:RECIPIENT BETTY ] AND ASK [SL:CONTENT_EXACT HOW SHE 'S FEELING TODAY ] 
697,SEND_MESSAGE,text my sister and ask her if I can call her right now,[SL:RECIPIENT 
698,SEND_MESSAGE,Ask Jana if she's coming to dinner.,[SL:RECIPIENT Jana ] if [SL:CONTENT_EXACT she 's coming to dinner ] . 
699,SEND_MESSAGE,Send Brian a message asking if he is up for doing anything later.,[SL:RECIPIENT Brian ] a message asking if [SL:CONTENT_EXACT he is up for doing anything later ] . 
700,SEND_MESSAGE,Message Missy to see when she will get to the bbq,[SL:RECIPIENT Missy ] to see [SL:CONTENT_EXACT when she will get to the bbq ] 
701,SEND_MESSAGE,send a message to ryan telling him to meet me at sam's house,[SL:RECIPIENT ryan ] telling him to [SL:CONTENT_EXACT meet me at sam 's house ] 
702,SEND_MESSAGE,Send a message to the fishing guide that I want to book a trip.,[SL:RECIPIENT the fishing guide ] that [SL:CONTENT_EXACT I want to book a trip ] . 
703,SEND_MESSAGE,"Ask Jess if she can send me the gif of the shimmying cat again, Mason wants to see it","[SL:RECIPIENT Jess ] if [SL:CONTENT_EXACT she can send me the gif of the shimmying cat again , Mason wants to see it ] "
704,SEND_MESSAGE,Message Dave asking if he found my bluetooth in the store,[SL:RECIPIENT Dave ] asking if [SL:CONTENT_EXACT he found my bluetooth in the store ] 
705,SEND_MESSAGE,Please message Jemima that I will join her for the weekend lunch.,[SL:RECIPIENT Jemima ] that [SL:CONTENT_EXACT I will join her for the weekend lunch ] . 
706,SEND_MESSAGE,send a message to my office that i won't be in today,[SL:RECIPIENT my office ] that [SL:CONTENT_EXACT i won't be in today ] 
707,SEND_MESSAGE,Message Spartacus and ask him if he got his car running so he can take me to school tomorrow,[SL:RECIPIENT Spartacus ] and ask him if [SL:CONTENT_EXACT he got his car running so he can take me to school tomorrow ] 
708,SEND_MESSAGE,Message Kelly wishing her a Happy Birthday,[SL:RECIPIENT Kelly ] wishing her a [SL:CONTENT_EXACT Happy Birthday ] 
709,SEND_MESSAGE,Message Milton and tell him to meet me by the elevator.,[SL:RECIPIENT Milton ] and tell him to [SL:CONTENT_EXACT meet me by the elevator ] . 
710,SEND_MESSAGE,Ask Jon where he is.,[SL:RECIPIENT Jon ] [SL:CONTENT_EXACT where he is ] . 
711,SEND_MESSAGE,Send a message to my Aunt and ask if she has seen Grandpa lately.,[SL:RECIPIENT 
712,SEND_MESSAGE,"message my husband, are we out of milk?",[SL:RECIPIENT 
713,SEND_MESSAGE,Ask Diane if she wants to join the yoga group,[SL:RECIPIENT Diane ] if [SL:CONTENT_EXACT she wants to join the yoga group ] 
714,SEND_MESSAGE,Send a message to all my work contacts that I am out of the office,[SL:RECIPIENT 
715,SEND_MESSAGE,Message Mom to say I am going to be late,[SL:RECIPIENT 
716,SEND_MESSAGE,"message Chris, and ask him if my truck is ready, and what was wrong with it?","[SL:RECIPIENT Chris ] , and ask him if [SL:CONTENT_EXACT my truck is ready ] , and [SL:CONTENT_EXACT what was wrong with it ] ? "
717,SEND_MESSAGE,Message dad asking if I can borrow money,[SL:RECIPIENT 
718,SEND_MESSAGE,Message Kirsten and tell her I liked her hat today,[SL:RECIPIENT Kirsten ] and tell her [SL:CONTENT_EXACT I liked her hat today ] 
719,SEND_MESSAGE,send message to Rggie that i will be there by evening,[SL:RECIPIENT Rggie ] that [SL:CONTENT_EXACT i will be there by evening ] 
720,SEND_MESSAGE,"Message Linda, and ask what time the meeting starts.","[SL:RECIPIENT Linda ] , and ask [SL:CONTENT_EXACT what time the meeting starts ] . "
721,SEND_MESSAGE,Message Cathy telling her I'm working until 5.,[SL:RECIPIENT Cathy ] telling her [SL:CONTENT_EXACT I'm working until 5 ] . 
722,SEND_MESSAGE,Ask Josh when he will get to my house.,[SL:RECIPIENT Josh ] [SL:CONTENT_EXACT when he will get to my house ] . 
723,REACT_MESSAGE,Can you dislike that message from Judy.,[SL:TYPE_REACTION dislike ] that message from [SL:RECIPIENT Judy ] . 
724,SEND_MESSAGE,Text Amanda I'm on the way,[SL:RECIPIENT Amanda ] [SL:CONTENT_EXACT I'm on the way ] 
725,SEND_MESSAGE,Message work that i am running late,[SL:RECIPIENT work ] that [SL:CONTENT_EXACT i am running late ] 
726,SEND_MESSAGE,Send a message that says that's what I thought to Kelly.,[SL:CONTENT_EXACT that 's what I thought ] to [SL:RECIPIENT Kelly ] . 
727,SEND_MESSAGE,Let Tiffany know I have her sunglasses.,[SL:RECIPIENT Tiffany ] know [SL:CONTENT_EXACT I have her sunglasses ] . 
728,SEND_MESSAGE,"Message Lisa, letting her know I'm running late.","[SL:RECIPIENT Lisa ] , letting her know [SL:CONTENT_EXACT I'm running late ] . "
729,SEND_MESSAGE,message my dad how are you doing,[SL:RECIPIENT 
730,SEND_MESSAGE,ask joy to share photos with me,[SL:RECIPIENT joy ] to [SL:CONTENT_EXACT share photos with me ] 
731,SEND_MESSAGE,tell mo good night,[SL:RECIPIENT mo ] [SL:CONTENT_EXACT good night ] 
732,SEND_MESSAGE,"Message Linda, letting her know that I'm running late for work.","[SL:RECIPIENT Linda ] , letting her know that [SL:CONTENT_EXACT I'm running late for work ] . "
733,SEND_MESSAGE,Tell Kitty to meet me downstairs now,[SL:RECIPIENT Kitty ] to [SL:CONTENT_EXACT meet me downstairs now ] 
734,SEND_MESSAGE,Tell Cat she has mail,[SL:RECIPIENT Cat ] [SL:CONTENT_EXACT she has mail ] 
735,SEND_MESSAGE,Let Teresa know I'll be coming up on Thursday,[SL:RECIPIENT Teresa ] know [SL:CONTENT_EXACT I'll be coming up on Thursday ] 
736,SEND_MESSAGE,send Dave a message saying I will be 15 minutes late,[SL:RECIPIENT Dave ] a message saying [SL:CONTENT_EXACT I will be 15 minutes late ] 
737,SEND_MESSAGE,send my dad a message and tell him im on my way,[SL:RECIPIENT 
738,SEND_MESSAGE,tell matt w i miss him,[SL:RECIPIENT matt w ] [SL:CONTENT_EXACT i miss him ] 
739,SEND_MESSAGE,Tell my mom I am just leaving work.,[SL:RECIPIENT 
740,SEND_MESSAGE,Send message to Brad saying I miss you,[SL:RECIPIENT Brad ] saying [SL:CONTENT_EXACT I miss you ] 
741,SEND_MESSAGE,Message Carol asking what flights she is considering on taking to Florida,[SL:RECIPIENT Carol ] asking [SL:CONTENT_EXACT what flights she is considering on taking to Florida ] 
742,SEND_MESSAGE,message Ramesh to ask Riya to come at any cost,[SL:RECIPIENT Ramesh ] to ask [SL:CONTENT_EXACT Riya to come at any cost ] 
743,SEND_MESSAGE,Send a happy emoji to Amit welcoming him back home.,[SL:CONTENT_EMOJI happy emoji ] to [SL:RECIPIENT Amit ] [SL:CONTENT_EXACT welcoming him back home ] . 
744,SEND_MESSAGE,Message Bonnie and tell her that I need to borrow a tampon,[SL:RECIPIENT Bonnie ] and tell her that [SL:CONTENT_EXACT I need to borrow a tampon ] 
745,SEND_MESSAGE,Message mom asking if she has my water bottle,[SL:RECIPIENT 
746,SEND_MESSAGE,Ask Liv if she still has extra tickets to the show,[SL:RECIPIENT Liv ] if [SL:CONTENT_EXACT she still has extra tickets to the show ] 
747,SEND_MESSAGE,Wish Ken a Happy Birthday,[SL:RECIPIENT Ken ] a [SL:CONTENT_EXACT Happy Birthday ] 
748,SEND_MESSAGE,send a message to the orthodontist saying i will be at my next appointment,[SL:RECIPIENT the orthodontist ] saying [SL:CONTENT_EXACT i will be at my next appointment ] 
749,SEND_MESSAGE,Message Dick and tell him to turn down the music.,[SL:RECIPIENT Dick ] and tell him to [SL:CONTENT_EXACT turn down the music ] . 
750,SEND_MESSAGE,Ask my mom what time I should come over,[SL:RECIPIENT 
751,SEND_MESSAGE,Message Tobey asking him if he has my wallet.,[SL:RECIPIENT Tobey ] asking him if [SL:CONTENT_EXACT he has my wallet ] . 
752,SEND_MESSAGE,Send a message to Joe saying I'm on my way over to his house,[SL:RECIPIENT Joe ] saying [SL:CONTENT_EXACT I'm on my way over to his house ] 
753,SEND_MESSAGE,Send a message to Aunt Carla asking permission to come over right now.,[SL:RECIPIENT 
754,SEND_MESSAGE,Message Tommy and ask him if he made dinner reservations.,[SL:RECIPIENT Tommy ] and ask him if [SL:CONTENT_EXACT he made dinner reservations ] . 
755,SEND_MESSAGE,Tell my brother-in-law a happy birthday for me please.,[SL:RECIPIENT 
756,SEND_MESSAGE,Send a message to Navin that the concert will start at 7pm sharp.,[SL:RECIPIENT Navin ] that [SL:CONTENT_EXACT the concert will start at 7 pm sharp ] . 
757,REACT_MESSAGE,Laugh at that message from Casey,[SL:TYPE_REACTION Laugh ] at that message from [SL:RECIPIENT Casey ] 
758,SEND_MESSAGE,message ron and ask for his birthdate,[SL:RECIPIENT ron ] and ask for [SL:CONTENT_EXACT his birthdate ] 
759,SEND_MESSAGE,Message Penny and let her know I'm on my way,[SL:RECIPIENT Penny ] and let her know [SL:CONTENT_EXACT I'm on my way ] 
760,SEND_MESSAGE,send jaclyn a happy birthday message,[SL:RECIPIENT jaclyn ] a [SL:CONTENT_EXACT happy birthday ] message 
761,REACT_MESSAGE,Heart the message that Lauren sent,[SL:TYPE_REACTION Heart ] the message that [SL:RECIPIENT Lauren ] sent 
762,SEND_MESSAGE,message Vikram saying All the best for your exam,[SL:RECIPIENT Vikram ] saying [SL:CONTENT_EXACT All the best for your exam ] 
763,SEND_MESSAGE,ask Fred if he could please send me his address,[SL:RECIPIENT Fred ] if [SL:CONTENT_EXACT he could please send me his address ] 
764,SEND_MESSAGE,Ask my Mom if she's going to Noah's baseball game tonight.,[SL:RECIPIENT 
765,SEND_MESSAGE,Text my cousins and tell them I'm on the way to pick them up,[SL:RECIPIENT 
766,SEND_MESSAGE,Ask my husband if he let the dog out before he left.,[SL:RECIPIENT 
767,SEND_MESSAGE,Send a message to Paul telling him I'm in the car now and will be there soon.,[SL:RECIPIENT Paul ] telling him [SL:CONTENT_EXACT I'm in the car now and will be there soon ] . 
768,SEND_MESSAGE,message Brad and ask if he has my keys,[SL:RECIPIENT Brad ] and ask [SL:CONTENT_EXACT if he has my keys ] 
769,SEND_MESSAGE,Send a message to Jackie that I will be waiting at work,[SL:RECIPIENT Jackie ] that [SL:CONTENT_EXACT I will be waiting at work ] 
770,SEND_MESSAGE,Tell Jack I did not get the folders please resend,[SL:RECIPIENT Jack ] [SL:CONTENT_EXACT I did not get the folders please resend ] 
771,SEND_MESSAGE,Send a message to my sister that I found her book that she left at my house.,[SL:RECIPIENT 
772,SEND_MESSAGE,Tell Donald to meet me at the cafe across the street in a message,[SL:RECIPIENT Donald ] to [SL:CONTENT_EXACT meet me at the cafe across the street ] in a message 
773,REACT_MESSAGE,like the message from my dad,[SL:TYPE_REACTION like ] the message from [SL:RECIPIENT 
774,SEND_MESSAGE,message coworker im driving,[SL:RECIPIENT 
775,SEND_MESSAGE,"Tell Frank he's on, but that ten dollars is mine","[SL:RECIPIENT Frank ] [SL:CONTENT_EXACT he 's on , but that ten dollars is mine ] "
776,SEND_MESSAGE,tell robin i'm running behind so dont wait,[SL:RECIPIENT robin ] [SL:CONTENT_EXACT i'm running behind so dont wait ] 
777,SEND_MESSAGE,Tell my cousin to call me,[SL:RECIPIENT 
778,SEND_MESSAGE,Give Tom a message saying class was fun yesterday.,[SL:RECIPIENT Tom ] a message saying [SL:CONTENT_EXACT class was fun yesterday ] . 
779,SEND_MESSAGE,message bob and diana that i am bringing wine,[SL:RECIPIENT bob ] and [SL:RECIPIENT diana ] that [SL:CONTENT_EXACT i am bringing wine ] 
780,SEND_MESSAGE,This is my daughter and ask her she's got that video of her last concert,[SL:RECIPIENT 
781,SEND_MESSAGE,Please remind Kaleb that practice begins at 5 tonight.,[SL:RECIPIENT Kaleb ] that [SL:CONTENT_EXACT practice begins at 5 tonight ] . 
782,SEND_MESSAGE,Ask Brittany if she's going to make it on time,[SL:RECIPIENT Brittany ] if [SL:CONTENT_EXACT she 's going to make it on time ] 
783,SEND_MESSAGE,Message Emily and say I'm running late.,[SL:RECIPIENT Emily ] and say [SL:CONTENT_EXACT I'm running late ] . 
